,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Address Type,City,Landmark,Status,Borough
141,10/30/2013 11:01:38 PM,10/30/2013 11:56:57 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
142,10/30/2013 11:00:56 PM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11379.0,ADDRESS,MIDDLE VILLAGE,,Open,QUEENS
143,10/30/2013 11:00:35 PM,10/30/2013 11:14:55 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226.0,LATLONG,BROOKLYN,,Closed,BROOKLYN
144,10/30/2013 10:59:00 PM,,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11212.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
145,10/30/2013 10:59:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10281.0,ADDRESS,NEW YORK,,Open,MANHATTAN
146,10/30/2013 10:58:05 PM,,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11235.0,BLOCKFACE,BROOKLYN,,Open,BROOKLYN
147,10/30/2013 10:56:50 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11102.0,ADDRESS,ASTORIA,,Assigned,QUEENS
148,10/30/2013 10:54:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10019.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
149,10/30/2013 10:51:42 PM,10/30/2013 11:07:38 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11208.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
150,10/30/2013 10:50:21 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10012.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
151,10/30/2013 10:50:12 PM,10/31/2013 02:56:06 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
152,10/30/2013 10:49:31 PM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10024.0,ADDRESS,NEW YORK,,Open,MANHATTAN
153,10/30/2013 10:49:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001.0,BLOCKFACE,NEW YORK,,Open,MANHATTAN
154,10/30/2013 10:49:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10001.0,ADDRESS,NEW YORK,,Open,MANHATTAN
155,10/30/2013 10:49:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009.0,BLOCKFACE,NEW YORK,,Open,MANHATTAN
156,10/30/2013 10:49:00 PM,,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11213.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
157,10/30/2013 10:48:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10001.0,ADDRESS,NEW YORK,,Open,MANHATTAN
158,10/30/2013 10:48:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10472.0,INTERSECTION,BRONX,,Open,BRONX
159,10/30/2013 10:47:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10001.0,ADDRESS,NEW YORK,,Open,MANHATTAN
160,10/30/2013 10:45:47 PM,10/30/2013 11:49:40 PM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,10029.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
161,10/30/2013 10:45:18 PM,10/30/2013 11:23:23 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11207.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
162,10/30/2013 10:44:29 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10012.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
163,10/30/2013 10:44:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11219.0,BLOCKFACE,BROOKLYN,,Open,BROOKLYN
164,10/30/2013 10:43:14 PM,10/30/2013 11:35:07 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11414.0,ADDRESS,HOWARD BEACH,,Closed,QUEENS
165,10/30/2013 10:42:27 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Contract Dispute,,11223.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
166,10/30/2013 10:42:13 PM,10/30/2013 11:58:00 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
167,10/30/2013 10:42:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10001.0,ADDRESS,NEW YORK,,Open,MANHATTAN
168,10/30/2013 10:41:53 PM,10/31/2013 01:30:32 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10014.0,LATLONG,NEW YORK,,Closed,MANHATTAN
169,10/30/2013 10:41:42 PM,10/30/2013 10:55:01 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11220.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
170,10/30/2013 10:41:35 PM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10469.0,INTERSECTION,BRONX,,Open,BRONX
171,10/30/2013 10:41:08 PM,10/30/2013 11:38:16 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
172,10/30/2013 10:41:02 PM,10/31/2013 02:57:09 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
173,10/30/2013 10:41:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11221.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
174,10/30/2013 10:40:03 PM,10/30/2013 11:27:45 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11212.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
175,10/30/2013 10:39:53 PM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11365.0,ADDRESS,FRESH MEADOWS,,Open,QUEENS
176,10/30/2013 10:39:09 PM,10/31/2013 02:57:10 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
177,10/30/2013 10:39:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10002.0,ADDRESS,NEW YORK,,Open,MANHATTAN
178,10/30/2013 10:38:00 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11373.0,INTERSECTION,ELMHURST,,Open,QUEENS
179,10/30/2013 10:38:00 PM,,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11205.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
180,10/30/2013 10:37:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11221.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
181,10/30/2013 10:35:55 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11101.0,ADDRESS,LONG ISLAND CITY,,Open,QUEENS
182,10/30/2013 10:34:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003.0,BLOCKFACE,NEW YORK,,Open,MANHATTAN
183,10/30/2013 10:33:59 PM,10/31/2013 02:35:20 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472.0,ADDRESS,BRONX,,Closed,BRONX
184,10/30/2013 10:33:54 PM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11203.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
185,10/30/2013 10:33:32 PM,10/30/2013 11:51:44 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
186,10/30/2013 10:33:28 PM,10/30/2013 11:06:35 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11691.0,ADDRESS,FAR ROCKAWAY,,Closed,QUEENS
187,10/30/2013 10:32:34 PM,10/30/2013 11:26:41 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
188,10/30/2013 10:32:15 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,Open,Unspecified
189,10/30/2013 10:32:14 PM,10/31/2013 02:57:11 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
190,10/30/2013 10:32:02 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10036.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
191,10/30/2013 10:31:49 PM,10/31/2013 02:58:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003.0,LATLONG,NEW YORK,,Closed,MANHATTAN
192,10/30/2013 10:31:35 PM,10/31/2013 02:58:14 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
193,10/30/2013 10:31:22 PM,10/31/2013 02:28:02 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11356.0,ADDRESS,COLLEGE POINT,,Closed,QUEENS
194,10/30/2013 10:31:11 PM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10017.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
195,10/30/2013 10:31:11 PM,10/31/2013 12:40:39 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10452.0,ADDRESS,BRONX,,Closed,BRONX
196,10/30/2013 10:31:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10001.0,ADDRESS,NEW YORK,,Open,MANHATTAN
197,10/30/2013 10:29:00 PM,10/30/2013 10:45:00 PM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11373.0,ADDRESS,Elmhurst,,Closed,QUEENS
198,10/30/2013 10:28:19 PM,10/30/2013 11:41:28 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10458.0,ADDRESS,BRONX,,Closed,BRONX
199,10/30/2013 10:27:00 PM,,DEP,Department of Environmental Protection,Noise,"Noise: Boat(Engine,Music,Etc) (NR10)",,10280.0,ADDRESS,NEW YORK,,Open,MANHATTAN
200,10/30/2013 10:27:00 PM,10/31/2013 12:25:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Ped Flasher,,,INTERSECTION,,,Closed,BRONX
201,10/30/2013 10:27:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11221.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
202,10/30/2013 10:25:43 PM,10/30/2013 10:33:55 PM,DPR,Department of Parks and Recreation,Animal in a Park,Domestic Strays,Park,10456.0,,BRONX,,Closed,BRONX
203,10/30/2013 10:24:58 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11203.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
204,10/30/2013 10:24:29 PM,,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11217.0,LATLONG,BROOKLYN,,Assigned,BROOKLYN
205,10/30/2013 10:24:07 PM,10/30/2013 11:31:52 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
206,10/30/2013 10:24:04 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11201.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
207,10/30/2013 10:24:00 PM,,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10011.0,ADDRESS,NEW YORK,,Open,MANHATTAN
208,10/30/2013 10:21:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10011.0,ADDRESS,NEW YORK,,Open,MANHATTAN
209,10/30/2013 10:20:46 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11221.0,ADDRESS,BROOKLYN,,Pending,BROOKLYN
210,10/30/2013 10:20:27 PM,10/30/2013 11:00:14 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
211,10/30/2013 10:20:19 PM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11369.0,ADDRESS,EAST ELMHURST,,Open,QUEENS
212,10/30/2013 10:19:17 PM,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10459.0,INTERSECTION,BRONX,,Open,BRONX
213,10/30/2013 10:18:55 PM,10/30/2013 11:30:49 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11358.0,ADDRESS,FLUSHING,,Closed,QUEENS
214,10/30/2013 10:18:19 PM,10/30/2013 10:18:39 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Cash Assistance,NYC Street Address,,,,,Closed,Unspecified
215,10/30/2013 10:18:13 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11365.0,ADDRESS,FRESH MEADOWS,,Assigned,QUEENS
216,10/30/2013 10:17:00 PM,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11235.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
217,10/30/2013 10:16:48 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,Street,11374.0,INTERSECTION,REGO PARK,,Open,QUEENS
218,10/30/2013 10:16:27 PM,10/30/2013 10:53:50 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10019.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
219,10/30/2013 10:16:00 PM,10/30/2013 11:50:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Ped Flasher,,10456.0,INTERSECTION,BRONX,,Closed,BRONX
220,10/30/2013 10:14:19 PM,10/30/2013 10:34:59 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10003.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
221,10/30/2013 10:14:00 PM,,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,10024.0,ADDRESS,NEW YORK,,Open,MANHATTAN
222,10/30/2013 10:14:00 PM,,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11369.0,ADDRESS,East Elmhurst,,Open,QUEENS
223,10/30/2013 10:14:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10280.0,ADDRESS,NEW YORK,,Open,MANHATTAN
224,10/30/2013 10:13:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10003.0,ADDRESS,NEW YORK,,Open,MANHATTAN
225,10/30/2013 10:12:34 PM,10/30/2013 11:04:29 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
226,10/30/2013 10:11:00 PM,,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,11369.0,ADDRESS,East Elmhurst,,Open,QUEENS
227,10/30/2013 10:08:00 PM,,DSNY,A - Brooklyn,Other Enforcement,E2A Storage Of Receptacles,Sidewalk,11235.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
228,10/30/2013 10:06:33 PM,10/30/2013 11:56:56 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
229,10/30/2013 10:06:00 PM,,DSNY,BCC - Brooklyn North,Collection Truck Noise,21 Collection Truck Noise,Sidewalk,11211.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
230,10/30/2013 10:05:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10128.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
231,10/30/2013 10:04:52 PM,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,10025.0,ADDRESS,NEW YORK,,Open,MANHATTAN
232,10/30/2013 10:04:07 PM,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,10025.0,ADDRESS,NEW YORK,,Open,MANHATTAN
233,10/30/2013 10:03:17 PM,10/30/2013 10:23:20 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
234,10/30/2013 10:03:15 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11217.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
235,10/30/2013 10:03:00 PM,,DSNY,Queens East 12,Sanitation Condition,12 Dead Animals,Sidewalk,11423.0,INTERSECTION,Hollis,,Open,QUEENS
236,10/30/2013 10:02:58 PM,10/30/2013 10:23:20 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11218.0,LATLONG,BROOKLYN,,Closed,BROOKLYN
237,10/30/2013 10:02:10 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Sidewalk Blocked,,10039.0,ADDRESS,NEW YORK,,Open,MANHATTAN
238,10/30/2013 10:02:00 PM,,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11219.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
239,10/30/2013 10:01:12 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,Open,Unspecified
240,10/30/2013 10:01:00 PM,,DSNY,BCC - Brooklyn South,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,11223.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
241,10/30/2013 09:59:26 PM,10/30/2013 11:35:04 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420.0,ADDRESS,SOUTH OZONE PARK,,Closed,QUEENS
242,10/30/2013 09:59:20 PM,,DPR,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,10033.0,,NEW YORK,,Open,MANHATTAN
243,10/30/2013 09:59:00 PM,,DSNY,BCC - Manhattan,Collection Truck Noise,21 Collection Truck Noise,Sidewalk,10128.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
244,10/30/2013 09:55:07 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10010.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
245,10/30/2013 09:52:30 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10014.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
246,10/30/2013 09:49:00 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,Open,Unspecified
247,10/30/2013 09:48:55 PM,10/30/2013 10:34:58 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10452.0,LATLONG,BRONX,,Closed,BRONX
248,10/30/2013 09:48:36 PM,10/30/2013 10:36:02 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
249,10/30/2013 09:47:54 PM,10/31/2013 12:54:14 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10312.0,INTERSECTION,STATEN ISLAND,,Closed,STATEN ISLAND
250,10/30/2013 09:47:07 PM,10/30/2013 10:10:40 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10036.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
251,10/30/2013 09:46:29 PM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,11229.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
252,10/30/2013 09:46:28 PM,10/30/2013 11:13:51 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11211.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
253,10/30/2013 09:46:18 PM,10/30/2013 10:39:09 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11379.0,INTERSECTION,MIDDLE VILLAGE,,Closed,QUEENS
254,10/30/2013 09:46:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005.0,ADDRESS,NEW YORK,,Open,MANHATTAN
255,10/30/2013 09:45:28 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10021.0,ADDRESS,NEW YORK,,Pending,MANHATTAN
256,10/30/2013 09:44:22 PM,10/30/2013 10:08:34 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11233.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
257,10/30/2013 09:43:00 PM,,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11433.0,ADDRESS,Jamaica,,Open,QUEENS
258,10/30/2013 09:43:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11222.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
259,10/30/2013 09:42:54 PM,10/30/2013 11:27:44 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11220.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
260,10/30/2013 09:42:54 PM,10/30/2013 10:40:12 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11379.0,ADDRESS,MIDDLE VILLAGE,,Closed,QUEENS
261,10/30/2013 09:42:41 PM,10/30/2013 10:08:34 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11236.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
262,10/30/2013 09:42:30 PM,10/30/2013 10:03:19 PM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10023.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
263,10/30/2013 09:42:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11222.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
264,10/30/2013 09:41:05 PM,10/30/2013 10:43:20 PM,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11212.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
265,10/30/2013 09:41:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10031.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
266,10/30/2013 09:39:59 PM,10/31/2013 12:15:45 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11222.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
267,10/30/2013 09:39:19 PM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Street/Curbside,11215.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
268,10/30/2013 09:38:41 PM,10/31/2013 12:40:37 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10037.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
269,10/30/2013 09:38:35 PM,10/31/2013 12:12:35 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
